doc,pass,min_similarity,top_n_candidates,top_k,candidate_count,selected_chunk_count,expanded_ref_count,selected_chunk_token_estimate,gt_coverage,full_doc_chunks,rerank_ms_full_corpus
SA-2,missile_speed_timing,0.25,50,20,42,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.25,50,30,42,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.25,75,5,42,5,16,1754,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.25,75,10,42,10,27,4111,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.25,75,15,42,15,43,6360,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.25,75,20,42,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.25,75,30,42,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.25,100,5,42,5,16,1754,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.25,100,10,42,10,27,4111,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.25,100,15,42,15,43,6360,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.25,100,20,42,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.25,100,30,42,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,25,5,25,5,15,2468,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.3,25,10,25,10,30,4641,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.3,25,15,25,15,43,6834,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.3,25,20,25,20,54,8682,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.3,25,30,25,25,77,10566,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.3,50,5,42,5,16,1754,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.3,50,10,42,10,27,4111,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.3,50,15,42,15,43,6360,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,50,20,42,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,50,30,42,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,75,5,42,5,16,1754,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.3,75,10,42,10,27,4111,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.3,75,15,42,15,43,6360,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,75,20,42,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,75,30,42,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,100,5,42,5,16,1754,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.3,100,10,42,10,27,4111,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.3,100,15,42,15,43,6360,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,100,20,42,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.3,100,30,42,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,25,5,25,5,15,2468,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.35,25,10,25,10,30,4641,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.35,25,15,25,15,43,6834,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.35,25,20,25,20,54,8682,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.35,25,30,25,25,77,10566,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.35,50,5,41,5,16,1754,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.35,50,10,41,10,27,4111,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.35,50,15,41,15,43,6360,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,50,20,41,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,50,30,41,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,75,5,41,5,16,1754,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.35,75,10,41,10,27,4111,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.35,75,15,41,15,43,6360,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,75,20,41,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,75,30,41,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,100,5,41,5,16,1754,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.35,100,10,41,10,27,4111,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.35,100,15,41,15,43,6360,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,100,20,41,20,55,8569,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.35,100,30,41,30,76,12344,1.0,42,24406.490126624703
SA-2,missile_speed_timing,0.4,25,5,25,5,15,2468,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.4,25,10,25,10,30,4641,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.4,25,15,25,15,43,6834,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.4,25,20,25,20,54,8682,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.4,25,30,25,25,77,10566,0.7333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.4,50,5,33,5,16,2192,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.4,50,10,33,10,30,4328,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.4,50,15,33,15,44,6742,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.4,50,20,33,20,55,8856,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.4,50,30,33,30,87,12647,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.4,75,5,33,5,16,2192,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.4,75,10,33,10,30,4328,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.4,75,15,33,15,44,6742,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.4,75,20,33,20,55,8856,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.4,75,30,33,30,87,12647,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.4,100,5,33,5,16,2192,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.4,100,10,33,10,30,4328,0.6666666666666666,42,24406.490126624703
SA-2,missile_speed_timing,0.4,100,15,33,15,44,6742,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.4,100,20,33,20,55,8856,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.4,100,30,33,30,87,12647,0.8,42,24406.490126624703
SA-2,missile_speed_timing,0.45,25,5,16,5,16,2411,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,25,10,16,10,31,4498,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,25,15,16,15,43,6338,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,25,20,16,16,47,6602,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,25,30,16,16,47,6602,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,50,5,16,5,16,2411,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,50,10,16,10,31,4498,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,50,15,16,15,43,6338,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,50,20,16,16,47,6602,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,50,30,16,16,47,6602,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,75,5,16,5,16,2411,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,75,10,16,10,31,4498,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,75,15,16,15,43,6338,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,75,20,16,16,47,6602,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,75,30,16,16,47,6602,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,100,5,16,5,16,2411,0.3333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,100,10,16,10,31,4498,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,100,15,16,15,43,6338,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,100,20,16,16,47,6602,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.45,100,30,16,16,47,6602,0.5333333333333333,42,24406.490126624703
SA-2,missile_speed_timing,0.5,25,5,7,5,16,2142,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,25,10,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,25,15,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,25,20,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,25,30,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,50,5,7,5,16,2142,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,50,10,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,50,15,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,50,20,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,50,30,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,75,5,7,5,16,2142,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,75,10,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,75,15,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,75,20,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,75,30,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,100,5,7,5,16,2142,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,100,10,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,100,15,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,100,20,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_speed_timing,0.5,100,30,7,7,20,2797,0.2,42,24406.490126624703
SA-2,missile_propulsion,0.2,25,5,25,5,13,2198,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.2,25,10,25,10,26,4454,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.2,25,15,25,15,38,6786,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.2,25,20,25,20,59,8634,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.2,25,30,25,25,76,10862,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.2,50,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.2,50,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.2,50,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.2,50,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.2,50,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.2,75,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.2,75,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.2,75,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.2,75,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.2,75,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.2,100,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.2,100,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.2,100,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.2,100,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.2,100,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,25,5,25,5,13,2198,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.25,25,10,25,10,26,4454,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.25,25,15,25,15,38,6786,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.25,25,20,25,20,59,8634,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.25,25,30,25,25,76,10862,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.25,50,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.25,50,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.25,50,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,50,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,50,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,75,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.25,75,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.25,75,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,75,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,75,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,100,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.25,100,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.25,100,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,100,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.25,100,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,25,5,25,5,13,2198,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.3,25,10,25,10,26,4454,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.3,25,15,25,15,38,6786,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.3,25,20,25,20,59,8634,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.3,25,30,25,25,76,10862,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.3,50,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.3,50,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.3,50,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,50,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,50,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,75,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.3,75,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.3,75,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,75,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,75,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,100,5,42,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.3,100,10,42,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.3,100,15,42,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,100,20,42,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.3,100,30,42,30,83,12028,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,25,5,25,5,13,2198,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.35,25,10,25,10,26,4454,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.35,25,15,25,15,38,6786,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.35,25,20,25,20,59,8634,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.35,25,30,25,25,76,10862,0.7333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.35,50,5,36,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.35,50,10,36,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.35,50,15,36,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,50,20,36,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,50,30,36,30,85,12703,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,75,5,36,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.35,75,10,36,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.35,75,15,36,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,75,20,36,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,75,30,36,30,85,12703,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,100,5,36,5,12,1753,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.35,100,10,36,10,29,3849,0.6666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.35,100,15,36,15,40,6067,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,100,20,36,20,51,8391,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.35,100,30,36,30,85,12703,1.0,42,29492.11306683719
SA-2,missile_propulsion,0.4,25,5,19,5,13,2198,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.4,25,10,19,10,27,4378,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,25,15,19,15,39,6171,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,25,20,19,19,52,7911,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,25,30,19,19,52,7911,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,50,5,19,5,13,2198,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.4,50,10,19,10,27,4378,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,50,15,19,15,39,6171,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,50,20,19,19,52,7911,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,50,30,19,19,52,7911,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,75,5,19,5,13,2198,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.4,75,10,19,10,27,4378,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,75,15,19,15,39,6171,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,75,20,19,19,52,7911,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,75,30,19,19,52,7911,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,100,5,19,5,13,2198,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.4,100,10,19,10,27,4378,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,100,15,19,15,39,6171,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,100,20,19,19,52,7911,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.4,100,30,19,19,52,7911,0.6,42,29492.11306683719
SA-2,missile_propulsion,0.45,25,5,7,5,15,2189,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,25,10,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,25,15,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,25,20,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,25,30,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,50,5,7,5,15,2189,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,50,10,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,50,15,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,50,20,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,50,30,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,75,5,7,5,15,2189,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,75,10,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,75,15,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,75,20,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,75,30,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,100,5,7,5,15,2189,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,100,10,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,100,15,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,100,20,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.45,100,30,7,7,19,2844,0.3333333333333333,42,29492.11306683719
SA-2,missile_propulsion,0.5,25,5,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,25,10,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,25,15,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,25,20,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,25,30,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,50,5,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,50,10,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,50,15,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,50,20,5,5,15,2118,0.26666666666666666,42,29492.11306683719
SA-2,missile_propulsion,0.5,50,30,5,5,15,2118,0.26666666666666666,42,29492.11306683719
